Categorie;Email
Belasting, Werk en Inkomen;Meneer El Mouhandiz had een afspraak met KM Jamal el Kattabi, meneer werdt opgehaald door mevrouw Ramnaz (naam is niet zeker). Meneer voelt zich heel slecht behandeld door deze dame, zij zou denegrerend gesproken te hebben met meneer. Ze zou tegen meneer geschreeuwd hebben. Volgens meneer was er geen normaal gesprek met haar te voeren, meneer heeft herhaaldelijk aangegeven dat hij het gesprek niet prettig vond. Ook is meneer verteld dat zijn KM Jamal el Kattabi ziek was maar deze kwam hij vervolgens tegen in de gang. Meneer is uiteindelijk door de beveiliging naar buiten gebracht.Meneer wil dat zijn klacht behandeld word en hij een uitkering hoort te krijgen zoals zijn recht is. Meneer wil dat deze mevrouw Ramnaz aangesproken wordt op haar gedrag.
Openbare Ruimte;Op de Esplanade de Meer (tussen #187 en 189), zijn werkzaamheden in de grond. Daarvoor heeft het hele weekend een pomp staan draaien, ook 's nachts.<br />1. ik vraag me af hoe lang dat (die overlast 's nachts) nog gaat duren? <br />2. waarom zijn de bewoners niet geinformeerd?<br />3. de werklieden leggen hun materiaal in het pas aangelegde jonge groen! Zouden ze het jonge groen niet wat kunnen ontzien?<br />Antwoord geven en actie ondernemen op de 3 hierboven (bij omschreven klacht) genoemde punten.
Belasting, Werk en Inkomen;In 2014 heb ik een klacht ingezonden via deze site omtrent verblindende verlichting op de Nieuwe Purmerweg.<br />Ik kreeg als automatisch antwoord nummer 2014-0266530 retour.<br />Tot op heden heb ik nog geen antwoord gehad op mijn vragen cq opmerkingen. Ik hoop dat het middels dit verzoek in orde gemaakt wordt. <br />Onderzoeken en mij antwoorden.
Belasting, Werk en Inkomen;Ik heb mijn fiets afgelopen zaterdag (zaterdag 1 november) om 17.00 in de fietsenstalling neergezet bij het Centraal Station, tegenover hotel IBIS. Mijn fiets stond keurig in een rek (dus niet met 2 fietsen op 1 plaats). Mijn fiets stond in de fietsflat (op de bon van fietsdepot staat: fietsflat vlak 1 tm 10). Ik wilde maandag 3 november om 15.00 mijn fiets weer ophalen, maar deze bleek weggeknipt te zijn. Vandaag ben ik afgereisd naar het fietsdepot om mijn fiets op te halen. Dit heeft mij ongeveer 3 uur gekost EN ik heb geen studentenreisproduct meer, dus ik heb hier gewoon voor moeten betalen. Bij het fietsdepot bleek dat beide ventielen van mijn fiets gehaald waren. Ik denk dat dit de reden is jullie mijn fiets hebben weggehaald. Maar horen jullie niet eerst een sticker op een 'fietswrak' te doen met de melding dat jullie hem uberhaupt weggaan halen? Ik heb mijn fiets keurig in het rek neergezet en jullie hadden geen recht om mijn fiets mee te nemen. <br />Framenummer: Y402561157<br />Ik wil graag de 10 euro terug die ik betaald heb bij het fietsendepot en mijn reiskosten.
Parkeren;Met het gezin vanuit Brabant een bezoek brengen aan het Rijksmuseum.<br />Wilden we gebruik maken van het veel gepromote P+R. Makkelijk, milieu vriendelijk en leuk voor de kids om ook met de tram te reizen.<br />'s morgens aangekomen bij P+R olympisch stadion waar een rij stond voor een Volle parkeergarage. Na even wachten zijn we doorgereden naar de volgende P+R Bos en Lommer. Daar aangekomen geconfronteerd dat P+R vol was?! Inmiddels vrouw en kinderen al redelijk over de zeik dat we al een dik uur in Amsterdam aan het rondrijden waren en nog miet bij het Rijksmuseum waren aangekomen. Dus uiteindelijk voor duur tarief in Bos en Lommer geparkeerd! Wat schets onze verbazing de gehele verdieping op -1 leeg!!! Hoezo P+R vol? Gewoon een commercieel lokkertje, waarna mensen toch wel parkeren omdat je geen kant meer op kan en je naar het centrum wilt! Slechte reclame en slechte service dus...Situatie aanpassen, wijzigen of duidelijk maken dat P+R een grote truc is om je toch tegen vol tarief te laten parkeren...
Openbare Ruimte;Er is in p23 op het Bijlmerplein bij de uitgang naar het plein toe<br />een ijzeren constructie geplaatst, waar alleen nog voetgangers doorkunnen en geen rolstoelen en kinderwagens. Dit is niet mensvriendelijk. Wilt u hier even uw aandacht op richten?Veranderen t.b.v. de hierboven genoemde doelgroepen.
Belasting, Werk en Inkomen;Openbare prullenbakken zijn weggehaald. Hierover hebben wij geen kennisgeving ontvangen.Prullenbakken terugplaatsen.
Openbare Ruimte;Mevrouw is het niet eens met het afschaffen van Bijzonder Bijstand voor in haar geval, een koelkast en Langdurigheidstoeslag. Mevrouw geeft aan dat door deze besluiten mensen in een situatie worden gebracht waarbij ze genoodzaakt zijn dingen te doen die ze niet willen doen en die niet zo slim zijn.Dat er een regeling komt zodat mevrouw iets te kunnen kopen om haar huis op te knappen, zoals een lekkende koelkast en een kapot bankstel. Dit geldt voor iedereen in deze positie.
Openbare Ruimte;Enige tijd geleden, zijn er prullenbakken weggehaald.<br />Wij waren in de veronderstelling dat de prullenbakken SNEL terug zouden komen (nieuw of opgeknapt).<br />We hebben nu erg veel last van zwerfvuil omdat niemand weet waar ze het in moeten gooien, dus gooien ze het maar op de grond.Heel graag in ieder geval op het pleintje van Remijden 2, bij het gebouwtje met de groene voorgevel, de prullenbak terugplaatsen!<br />Alvast bedankt voor de moeite!
Belasting, Werk en Inkomen;De fiets van mijn zoon is verwijderd zonder een waarschuwing. Op 10-02-2015 moesten de parkeerplekken in de pretoriusstraat nummer 65 t<wbr />/m 69 vrij gelaten worden. Er waren wel borden geplaats in verband met verhuizing, maar het was geen verhuizing. Het was weghalen van een boom. Naast de boom aan de paal had ik de fiets vastgezet. Er was geen waarschuwingssticker op de fiets.juiste borden plaatsen, waarschuwen voordat iets weggehaald wordt en natuurlijk de fiets terugbrengen zonder kosten.
Parkeren;Geachte medewerker het volgende ik ben al maanden bezich met  putdeksels deze zijn weg op de Nico broekhuizenweg het gaat om vier stuks steeds als ik het mail  dan mailen ze me terug zijn in bestelling dat geloof ik maar dat kan toch geen maanden duren hopelijk kunt u er wel iets aan doen zelf heb ik een gans er uit moeten trekken deze kon er niet meer uit komen.Tevens heb ik gemaild dat de verlichting op het Lambertus Zijlplein de hele dag ook daar zou men wat aan doen tot heden brand het nog steeds .Ik hoop dat het nu snel wordt op gelost dat is wat ik wil
Basisinformatie;Stedelijk museumde boel reorganiseren
Openbare Ruimte;Beste lezer,<br /><br />Op 16 oktober 2014 heb ik een aanvraag ingediend voor een exploitatievergunning voor mijn lunchroom en tot op heden nog niks  vernomen. Meerdere malen met de afdeling gebeld, telkens van het kastje naar de muur gestuurd. 3 weken geleden wist een werknemer mij te vertellen dat de vergunning klaar ligt en verstuurd zal worden, tot op heden nog niks vernomen. Als ik telefonisch contact zoek word ik of ontiegelijk lang in de wacht gezet of er wordt mij verteld dat ik teruggebeld zal worden wat natuurlijk niet gebeurd. Mijn geduld raakt nu echt op, ik heb nu 2 maanden huur betaald en overige vaste lasten terwijl ik door deze onverantwoorde en onprofessionele manier van werken geen omzet draai. Nu staan de feestdagen voor de deur en is de afdeling al helemaal niet te bereiken, voor mij als startende ondernemer is dit een nachtmerrie. Nog even en mijn budget is op en dan moet ik bijstand aanvragen en dit allemaal door lakse medewerkers.Ik zou het zeer prettig vinden als de gemeente zsm ervoor zorgt dat mijn vergunning wordt opgestuurd, indien ik deze niet in de maand December ontvang ben ik genoodzaakt om om juridische maatregelen te treffen.
Basisinformatie;Nadat ik uit de Pacificbar aan het westerpark kwam wilde ik met een taxi naar huis, ik was samen met 2 vrienden uit Utrecht en kende alleen de brug waarover we ook het park binnen gekomen waren! Namelijk de brug van de Haarlemmerweg naar de Polonceaukade. Toen we bij de brug aankwamen zag ik te laat dat deze openstond waardoor ik het water in viel. het was -4 graden buiten en als ik alleen was, had ik het water waarschijnlijk  niet uit kunnen komen. alles wat ik bij me had<wbr />/ aan had moest vervangen worden en ik kwam tegen onderkoeling aan thuis aangezien geen enkele taxi mij mee wilde nemen. waarom staat er geen hek of slagboom op deze plek! dit is levensgevaarlijk!Ik zou graag zien dat daar, zodra de brug opengaat, een hek of slagboom geplaatst wordt voor de mensen die NIET weten dat deze openstaat. Ook zou ik graag een vergoeding willen voor geleden schade. Ik moet een nieuwe telefoon, nieuwe jas, schoenen, portefuille, en nieuwe sleutelbos aan moeten schaffen.
Parkeren;Ik ben niet  tevreden over mijn budgetconsulent bij het FIBU. Het betreft mw Sophia Slaby. Het storten van mijn leefgeld is niet constant. Het kan wel eens voorkomen dat ik een week geen leefgeld ontvang. Mij is toegezegd dat ik €40 per week leefgeld zou ontvangen, maar ik ontvangt €20 per week aan leefgeld. Als ik extra leefgeld aanvraag en die ook krijg, vervalt mijn leefgeld in zijn geheel voor een week. Mw S. Slaby geeft aan een brief te hebben gestuurd met uitleg waarom ik maar €20 per week krijg. Ik heb deze brief echter nooit ontvangen. <br />Ik had voor afgelopen week extra geld aan aangevraagd ivm mijn verjaardag. Dit had ik ruim 3 weken van te voren aangevraagd. Echter stond dit niet op mijn rekening gestort. Mijn begeleider heeft gebeld en er was een fout gemaakt het stond voor de volgende dag geserverveerd. Middels een spoed betaling heb ik het gelukkig ontvangen. Maar dat heeft te maken omat mijn begeleider erachter aan is gegaan.Ik wil graag een nieuwe budgetconsulent
Belasting, Werk en Inkomen;Oplichterij. Dinsdag 21 oktober heb ik mijn auto om 12.04 uur bij P+R Sloterdijk gestald. Volgens website, folder zijn de kosten Euro 1,- per 24 uur voor maximum 96 uur. Heden op 23 oktober om 15.45 uur heb ik de auto weer opgehaald. Volgens website<wbr />/ folder zou ik Ruro 3,-- moeten betalen. Kosten echter Euro 33,60. Geen mogelijkheid aanwezig om te klagen, telefoon wordt niet aangenomen. Blijft niets anders over dan de Euro 33,60 te betalen. Zowel bij aankomst als ophalen van de auto waren er boze klanten die meer moesten betalen dan werd aangegeven. NERGENS staat op<wbr />/bij de parkeerplaats dat andere regels gelden.<br />Dat is pure oplichterij en dat had ik van de gemeente Amsterdam NIET verwacht. Graag restitutie van het teveel betaalde of opgave welke instantie verantwoordelijk voor deze oplichterij is zodat ik een procedure tegen de medewerkers kan beginnenRestitueren. Nakomen wat men afspreekt, beloofd
Openbare Ruimte;Op  maandag 2 februari heeft het stadsdeel Oost verzuimt aan glasheidsbestrijding te doen bij de brug in het park Frankendaal, het betreft specifiek de brug bij de Hugo de Vrieslaan, deze brug heeft als begrenzing alleen 2 kabels waardoor het zeker bij gladheid levensgevaarlijk is ( men kan in het water vallen). Beller is op bewuste dag hard gevallen, moest in het ziekenhuis, heeft nu een scheur in kruisbanden en de fiets was kapot. Verder is de tas in het water gevallen . De politie was er nog bij gekomen.Beller wil een compensatie voor de geleden schade (oa eigen risico)<br />en ver wil beller dat er aan gladheidsbestrijding wordt gedaan ivm risico die deze brug bij gladheid veroorzaakt. De politie is volgens beller ook op de hoogte van deze gevaarlijke situatie
Openbare Ruimte;Hoi,<br />Ik woon op de admiraal de ruijterweg 423-1, hier zijn een jaar geleden de vuilcontainers aan mijn straat zijde weg gehaald in de vorm van een project om te kijken of dit anders kan. Mijn klachten: <br />- Ik erger mij er heel erg aan dat ik nu een stuk verder moet lopen dan voorheen.<br />- De vuilcontainers die er nu nog staan vaak overlopen omdat ze vol zijn door de hogere concentratie van gebruikers.<br />- Er niks wordt gedaan met de betonnen platen die nu ipv de vuilcontainers staan (geen extra parkeerplaatsen, ofzo)De vuilcontainers terug zetten
Openbare Ruimte;Mevrouw heeft bij een parkeerautomaat van Cition een dagkaart gekocht. Mevrouw had niet door dat er 2 verschillende dagkaarten bestaan. Hierdoor heeft ze een parkeerboete gekregen. Mevrouw vindt het parkeerbeleid misleidend wil dat er een dagkaart komt.Mevrouw wil dat er een dagkaart ingesteld wordt zodat mensen niet misleid worden en hierdoor achteraf een parkeerboete krijgen.
Basisinformatie;Graag zou ik van de bestuurder van een auto van de Gemeente Amsterdam (nummer 508, kenteken 6-XDR-46) horen waarom hij van mening was dat hij voorrang had, terwijl ik groen had en op een voorrangsweg reed. Zie filmpje: https:<wbr />/<wbr />/www.youtube.com<wbr />/watch?v=RHMS5HbrVRw )<br />Uit fatsoen laat ik de Audi er al netjes tussen, die net als de medewerker van de gemeente uit de Johan M. Coenenstraat komt. <br />Uw medewerker denkt een soort van voorrang te hebben, te kunnen opeisen ondanks deze verkeersregel: http:<wbr />/<wbr />/wetten.overheid.nl<wbr />/BWBR0004825<wbr />/HoofdstukII<wbr />/4<wbr />/Artikel14<wbr />/geldigheidsdatum<wbr />_13-01-2015<br />Hierbij rijdt hij op centimeters na (en dankzij mijn remmen) tegen mij aan en beantwoordt mijn waarschuwingsclaxon met driftig toeteren en armgebaren.<br />Heb ik een speciale verkeersregel gemist?<br /><br />Graag hoor ik van hem<wbr />/u.<br />Graag een reactie.
Openbare Ruimte;Mevrouw is drie weken geleden langsgeweest bij het stadsdeelkantoor Centrum, afdeling burgerzaken om een bewijs van garantstelling aan te vragen. Mevrouw zegt dat zij alleen voor het formulier 14,95 euro moest betalen en het later ingevuld moest inleveren. Bij het opnieuw inleveren is er aangegeven door een medewerker aan de balie dat het formulier teveel bladzijden bevat en dat zij een nieuw formulier nodig heeft. Dat nieuwe formulier bestaat uit 2 bladzijden en het vorige formulier uit ong. 12 blz. Nu moet mevrouw het ingevulde formulier laten legaliseren, maar dan moet zij opnieuw 14,50 euro betalen. De vorige betaling schijnt niet te vinden te zijn. Mevrouw vindt dat vreemd en weigert opnieuw te betalen. Na het navragen bij verschillende afdelingen wil mevrouw alsnog een klacht hierover indienen.Mevrouw wil dat de vorige betaling getraceerd wordt zodat zij niet opnieuw hoeft te betalen.
Openbare Ruimte;Nav een verhoging van de stoeptegels zijn de overige stoeptegels verslepen. Hierdoor is er een stofwolk ontstaan. Bewoonster geeft aan dat de stofwolk kanker verwekkend is. Bewoonster vindt het zorgelijk dat er zoveel stof vrij is gekomen.Verbieden van het slijpen van de stoeptegels in een bewoonde buurt.
Parkeren;ik wilde, omdat deze brug momenteel voor fietsers is afgesloten, met de fiets aan de hand over de odebrug lopen richting de geldersekade. Dar werd ik tegengehouden door een verkeersregelaar die mij vertelde dat ik om moest fietsen. ik zei hem dat ik met de fiets aan de hand een voetganger was en vroeg hem of voetgangers wel de brug over mochten lopen. Ja, dat mocht maar ik mocht dat niet omdat ik een fiets bij me had en dus maar moest omfietsen. Na nog een paar keer uitleggen dat ik gewoon een voetganger was en er graag door wilde zei deze man mij steeds dat dat niet mocht. Op een gegeven moment was ik dat zat en probeerde door te lopen waarop de man mij met fysiek geweld de doorgang versperde. Ik heb hem toen onder het zeggen van het feit dat het een klootzak is nogmaals proberen te passeren. Hij riep daarop assistentie ven zijn meerdere? in die mij alleen de vraag stelde of ik hem had uitgescholden. Dat beaamde ik waarop zijn meerdere? zei dat ik er niet langs mocht omdat ik hem hadDeze personen disciplinair straffen en als deze personen niet op de hoogte zijn van de verkeersregels en wetten deze te ontslaan omdat ze hun werk niet kunnen uitoefenen en in hun hoedanigheid hun macht misbruiken
